rank,docid,score,qid,label,query
52,805051,29.14,490595,1,rsa definition key
80,805048,27.05,490595,1,rsa definition key
164,805047,22.14,490595,1,rsa definition key
14,805046,32.17,490595,1,rsa definition key
112,7704024,24.59,490595,1,rsa definition key
332,7698199,17.5,490595,1,rsa definition key
45,5248000,29.84,490595,3,rsa definition key
49,5247999,29.6,490595,2,rsa definition key
74,5247992,27.32,490595,2,rsa definition key
-1,5149754,-1.0,490595,1,rsa definition key
16,5112294,31.96,490595,2,rsa definition key
3,4842897,34.73,490595,1,rsa definition key
28,4842896,30.89,490595,3,rsa definition key
167,4842895,22.1,490595,2,rsa definition key
19,4842894,31.62,490595,1,rsa definition key
48,526093,29.67,490595,2,rsa definition key
41,6412650,30.08,490595,1,rsa definition key
70,5633631,27.57,490595,1,rsa definition key
50,549465,29.5,490595,2,rsa definition key
10,8485139,32.73,490595,2,rsa definition key
143,3833407,22.91,490595,2,rsa definition key
185,1000485,34.63,527433,3,types of dysarthria from cerebral palsy
-1,6015376,-1.0,527433,1,types of dysarthria from cerebral palsy
384,6038411,30.66,527433,1,types of dysarthria from cerebral palsy
-1,6065675,-1.0,527433,1,types of dysarthria from cerebral palsy
-1,6065678,-1.0,527433,2,types of dysarthria from cerebral palsy
908,6065681,23.89,527433,1,types of dysarthria from cerebral palsy
1,6186391,47.82,527433,1,types of dysarthria from cerebral palsy
-1,6215002,-1.0,527433,2,types of dysarthria from cerebral palsy
-1,6398043,-1.0,527433,1,types of dysarthria from cerebral palsy
347,6667277,31.38,527433,1,types of dysarthria from cerebral palsy
165,5603298,35.22,527433,1,types of dysarthria from cerebral palsy
-1,5034544,-1.0,527433,2,types of dysarthria from cerebral palsy
-1,5034546,-1.0,527433,1,types of dysarthria from cerebral palsy
550,542050,27.26,527433,1,types of dysarthria from cerebral palsy
36,5466807,40.84,527433,2,types of dysarthria from cerebral palsy
35,5466810,40.95,527433,2,types of dysarthria from cerebral palsy
-1,5466805,-1.0,527433,2,types of dysarthria from cerebral palsy
-1,4952135,-1.0,527433,1,types of dysarthria from cerebral palsy
31,8306449,41.21,527433,2,types of dysarthria from cerebral palsy
-1,8362259,-1.0,527433,1,types of dysarthria from cerebral palsy
42,8371764,40.16,527433,1,types of dysarthria from cerebral palsy
-1,8615714,-1.0,527433,1,types of dysarthria from cerebral palsy
0,8617271,51.42,527433,3,types of dysarthria from cerebral palsy
45,8617274,39.98,527433,2,types of dysarthria from cerebral palsy
-1,8737880,-1.0,527433,1,types of dysarthria from cerebral palsy
-1,8827928,-1.0,527433,1,types of dysarthria from cerebral palsy
907,890536,23.89,527433,1,types of dysarthria from cerebral palsy
-1,975967,-1.0,527433,2,types of dysarthria from cerebral palsy
-1,6889396,-1.0,527433,2,types of dysarthria from cerebral palsy
-1,7904112,-1.0,527433,1,types of dysarthria from cerebral palsy
507,7105525,28.14,527433,1,types of dysarthria from cerebral palsy
-1,7105531,-1.0,527433,2,types of dysarthria from cerebral palsy
-1,7226291,-1.0,527433,1,types of dysarthria from cerebral palsy
-1,7357591,-1.0,527433,2,types of dysarthria from cerebral palsy
13,7607669,43.09,527433,3,types of dysarthria from cerebral palsy
-1,7607672,-1.0,527433,1,types of dysarthria from cerebral palsy
-1,7787755,-1.0,527433,1,types of dysarthria from cerebral palsy
283,7799466,32.32,527433,2,types of dysarthria from cerebral palsy
-1,4952129,-1.0,527433,2,types of dysarthria from cerebral palsy
715,6215001,25.44,527433,1,types of dysarthria from cerebral palsy
558,1664518,27.24,527433,1,types of dysarthria from cerebral palsy
73,1664523,38.35,527433,1,types of dysarthria from cerebral palsy
967,2045580,23.65,527433,2,types of dysarthria from cerebral palsy
-1,2649533,-1.0,527433,1,types of dysarthria from cerebral palsy
16,269430,42.99,527433,1,types of dysarthria from cerebral palsy
-1,1404580,-1.0,527433,1,types of dysarthria from cerebral palsy
26,1379245,42.26,527433,1,types of dysarthria from cerebral palsy
-1,1379242,-1.0,527433,2,types of dysarthria from cerebral palsy
-1,1212778,-1.0,527433,2,types of dysarthria from cerebral palsy
563,1212782,27.21,527433,2,types of dysarthria from cerebral palsy
963,1212786,23.74,527433,2,types of dysarthria from cerebral palsy
557,1379237,27.24,527433,3,types of dysarthria from cerebral palsy
897,1379239,24.05,527433,1,types of dysarthria from cerebral palsy
59,1379240,39.31,527433,2,types of dysarthria from cerebral palsy
857,1212784,24.22,527433,2,types of dysarthria from cerebral palsy
-1,3835731,-1.0,527433,1,types of dysarthria from cerebral palsy
-1,3973284,-1.0,527433,2,types of dysarthria from cerebral palsy
899,3835729,24.02,527433,3,types of dysarthria from cerebral palsy
-1,3973285,-1.0,527433,3,types of dysarthria from cerebral palsy
640,3973287,25.96,527433,2,types of dysarthria from cerebral palsy
898,3973290,24.05,527433,1,types of dysarthria from cerebral palsy
-1,4064455,-1.0,527433,1,types of dysarthria from cerebral palsy
-1,452715,-1.0,527433,2,types of dysarthria from cerebral palsy
-1,3973286,-1.0,527433,1,types of dysarthria from cerebral palsy
-1,3827084,-1.0,527433,2,types of dysarthria from cerebral palsy
-1,2931562,-1.0,527433,1,types of dysarthria from cerebral palsy
-1,3224403,-1.0,527433,1,types of dysarthria from cerebral palsy
-1,3224404,-1.0,527433,2,types of dysarthria from cerebral palsy
-1,3774358,-1.0,527433,2,types of dysarthria from cerebral palsy
-1,3774357,-1.0,527433,1,types of dysarthria from cerebral palsy
-1,288675,-1.0,527433,1,types of dysarthria from cerebral palsy
-1,3425604,-1.0,527433,1,types of dysarthria from cerebral palsy
-1,3425601,-1.0,527433,1,types of dysarthria from cerebral palsy
-1,3774355,-1.0,527433,1,types of dysarthria from cerebral palsy
-1,3425595,-1.0,527433,2,types of dysarthria from cerebral palsy
35,7199673,26.72,573724,2,what are the social determinants of health
47,7199674,25.7,573724,1,what are the social determinants of health
13,7199675,27.91,573724,1,what are the social determinants of health
273,7384329,18.68,573724,1,what are the social determinants of health
36,7384332,26.48,573724,1,what are the social determinants of health
274,7384333,18.68,573724,1,what are the social determinants of health
39,7199672,26.42,573724,1,what are the social determinants of health
28,7199667,26.95,573724,1,what are the social determinants of health
43,5962428,25.98,573724,1,what are the social determinants of health
-1,613337,-1.0,573724,1,what are the social determinants of health
10,7199669,28.44,573724,1,what are the social determinants of health
677,6789025,16.97,573724,1,what are the social determinants of health
8,7104825,28.56,573724,2,what are the social determinants of health
5,7104826,28.94,573724,1,what are the social determinants of health
79,7104827,23.57,573724,1,what are the social determinants of health
115,6776717,22.28,573724,2,what are the social determinants of health
20,8444730,27.67,573724,1,what are the social determinants of health
601,8530902,17.15,573724,1,what are the social determinants of health
15,8441642,27.78,573724,2,what are the social determinants of health
96,87404,22.96,573724,3,what are the social determinants of health
29,87405,26.88,573724,1,what are the social determinants of health
23,8833192,27.2,573724,1,what are the social determinants of health
122,8833194,22.11,573724,1,what are the social determinants of health
50,8833199,25.48,573724,1,what are the social determinants of health
385,87400,17.89,573724,2,what are the social determinants of health
77,7589690,23.62,573724,1,what are the social determinants of health
110,7609927,22.39,573724,1,what are the social determinants of health
49,7609928,25.51,573724,2,what are the social determinants of health
48,7609930,25.62,573724,1,what are the social determinants of health
144,7609932,21.32,573724,1,what are the social determinants of health
11,7674858,28.21,573724,1,what are the social determinants of health
63,7964601,24.54,573724,1,what are the social determinants of health
55,8047166,25.14,573724,1,what are the social determinants of health
599,8272972,17.16,573724,1,what are the social determinants of health
59,5962423,25.0,573724,1,what are the social determinants of health
104,7674859,22.67,573724,2,what are the social determinants of health
60,2133806,24.98,573724,1,what are the social determinants of health
67,2021252,24.18,573724,1,what are the social determinants of health
-1,3059586,-1.0,573724,1,what are the social determinants of health
261,3059589,18.81,573724,1,what are the social determinants of health
159,2819390,20.74,573724,1,what are the social determinants of health
22,3146238,27.22,573724,2,what are the social determinants of health
111,5962420,22.39,573724,1,what are the social determinants of health
131,1005338,21.63,573724,1,what are the social determinants of health
99,104856,22.94,573724,1,what are the social determinants of health
16,1165129,27.73,573724,1,what are the social determinants of health
32,1509940,26.79,573724,2,what are the social determinants of health
33,1509942,26.75,573724,2,what are the social determinants of health
27,1816038,26.96,573724,1,what are the social determinants of health
24,2002448,26.99,573724,1,what are the social determinants of health
9,3365633,28.51,573724,1,what are the social determinants of health
52,4017883,25.23,573724,1,what are the social determinants of health
54,41433,25.15,573724,1,what are the social determinants of health
7,5047796,28.61,573724,1,what are the social determinants of health
12,5310530,27.97,573724,1,what are the social determinants of health
26,5339620,26.98,573724,2,what are the social determinants of health
146,5721829,21.24,573724,1,what are the social determinants of health
6,3365631,28.64,573724,1,what are the social determinants of health
107,5721831,22.58,573724,1,what are the social determinants of health
46,394142,25.7,573724,1,what are the social determinants of health
70,394141,23.99,573724,1,what are the social determinants of health
2,394139,30.15,573724,1,what are the social determinants of health
14,3365636,27.79,573724,2,what are the social determinants of health
3,3365638,29.13,573724,1,what are the social determinants of health
71,3365639,23.97,573724,1,what are the social determinants of health
176,3365635,20.21,573724,1,what are the social determinants of health
728,3937080,16.85,573724,1,what are the social determinants of health
1,394136,30.25,573724,1,what are the social determinants of health
31,394138,26.79,573724,1,what are the social determinants of health
665,6218040,15.85,833860,2,what is the most popular food in switzerland
-1,6211806,-1.0,833860,1,what is the most popular food in switzerland
115,6218032,18.89,833860,3,what is the most popular food in switzerland
445,6218035,16.64,833860,1,what is the most popular food in switzerland
-1,6230225,-1.0,833860,3,what is the most popular food in switzerland
34,6230221,22.3,833860,3,what is the most popular food in switzerland
16,6230222,24.02,833860,3,what is the most popular food in switzerland
-1,6230223,-1.0,833860,3,what is the most popular food in switzerland
-1,6230224,-1.0,833860,1,what is the most popular food in switzerland
2,6230226,28.04,833860,3,what is the most popular food in switzerland
1,6230227,28.89,833860,3,what is the most popular food in switzerland
24,6230220,22.98,833860,3,what is the most popular food in switzerland
431,5167512,16.69,833860,1,what is the most popular food in switzerland
646,6230228,15.89,833860,2,what is the most popular food in switzerland
-1,5167510,-1.0,833860,3,what is the most popular food in switzerland
128,5167513,18.48,833860,3,what is the most popular food in switzerland
-1,5167518,-1.0,833860,2,what is the most popular food in switzerland
-1,596153,-1.0,833860,1,what is the most popular food in switzerland
-1,5832657,-1.0,833860,2,what is the most popular food in switzerland
-1,5832661,-1.0,833860,1,what is the most popular food in switzerland
3,6230229,27.84,833860,3,what is the most popular food in switzerland
516,8833505,16.34,833860,1,what is the most popular food in switzerland
8,8344031,25.35,833860,3,what is the most popular food in switzerland
-1,8494105,-1.0,833860,2,what is the most popular food in switzerland
210,8833502,17.91,833860,2,what is the most popular food in switzerland
265,8833504,17.49,833860,2,what is the most popular food in switzerland
-1,8833506,-1.0,833860,2,what is the most popular food in switzerland
-1,8833507,-1.0,833860,1,what is the most popular food in switzerland
-1,8833509,-1.0,833860,2,what is the most popular food in switzerland
-1,918663,-1.0,833860,1,what is the most popular food in switzerland
-1,8068233,-1.0,833860,1,what is the most popular food in switzerland
533,8068231,16.31,833860,1,what is the most popular food in switzerland
-1,8068230,-1.0,833860,1,what is the most popular food in switzerland
300,6812180,17.31,833860,1,what is the most popular food in switzerland
-1,6943598,-1.0,833860,1,what is the most popular food in switzerland
-1,6943600,-1.0,833860,1,what is the most popular food in switzerland
-1,7038170,-1.0,833860,1,what is the most popular food in switzerland
-1,7706738,-1.0,833860,1,what is the most popular food in switzerland
243,7831470,17.64,833860,2,what is the most popular food in switzerland
813,6292957,15.52,833860,1,what is the most popular food in switzerland
44,4881965,21.3,833860,2,what is the most popular food in switzerland
-1,2206195,-1.0,833860,2,what is the most popular food in switzerland
-1,2206196,-1.0,833860,2,what is the most popular food in switzerland
267,2206197,17.46,833860,2,what is the most popular food in switzerland
701,2206198,15.76,833860,2,what is the most popular food in switzerland
31,2386361,22.52,833860,2,what is the most popular food in switzerland
-1,2386362,-1.0,833860,1,what is the most popular food in switzerland
-1,2206194,-1.0,833860,3,what is the most popular food in switzerland
-1,2626241,-1.0,833860,1,what is the most popular food in switzerland
-1,2626245,-1.0,833860,1,what is the most popular food in switzerland
-1,2673534,-1.0,833860,2,what is the most popular food in switzerland
-1,2673539,-1.0,833860,1,what is the most popular food in switzerland
-1,2673542,-1.0,833860,1,what is the most popular food in switzerland
18,2702357,23.92,833860,2,what is the most popular food in switzerland
-1,2022688,-1.0,833860,1,what is the most popular food in switzerland
21,115142,23.2,833860,1,what is the most popular food in switzerland
13,2188108,24.6,833860,1,what is the most popular food in switzerland
223,1889863,17.74,833860,3,what is the most popular food in switzerland
815,2037474,15.52,833860,1,what is the most popular food in switzerland
228,4046122,17.69,833860,1,what is the most popular food in switzerland
-1,45135,-1.0,833860,1,what is the most popular food in switzerland
-1,474455,-1.0,833860,2,what is the most popular food in switzerland
